年季,Y_基準利率,X1,X2,X3,X4,X5,X6,X1_X4,X1_X2,X2_X4,X2_X3,X2_X5,X3_X4,X4_X6,X2_X6,X3_X5,X3_X6,X1_X3
2021Q1,1.125,9.616,0.9033333333333333,1.3983333333333334,8.88,8.909968596785301,2.6033333333333335,85.39008,8.686453333333333,8.021600000000001,1.2631611111111112,8.04867163242939,12.417200000000001,23.117600000000003,2.3516777777777778,12.459106087838114,3.6403277777777783,13.446373333333334
2021Q2,1.125,8.28,1.4000000000000001,1.0916666666666666,8.97,9.58349513093862,14.526666666666666,74.2716,11.592,12.558000000000002,1.5283333333333333,13.416893183314068,9.79225,130.3042,20.337333333333333,10.461982184607992,15.858277777777776,9.038999999999998
2021Q3,1.125,4.318,1.42,0.174,8.736666666666666,10.083057604425612,-6.496666666666667,37.72492666666666,6.1315599999999995,12.406066666666666,0.24707999999999997,14.317941798284368,1.5201799999999999,-56.759211111111114,-9.225266666666666,1.7544520231700564,-1.13042,0.7513319999999999
2021Q4,1.125,5.098,1.5866666666666667,0.6166666666666667,8.526666666666666,9.395378780503798,1.4533333333333334,43.46894666666666,8.088826666666666,13.528977777777776,0.9784444444444444,14.907334331732692,5.258111111111111,12.392088888888887,2.3059555555555558,5.793816914644009,0.8962222222222223,3.1437666666666666
2022Q1,1.375,3.848,2.1766666666666667,2.2313333333333336,7.843333333333334,9.423106821885712,5.6066666666666665,30.181146666666667,8.375813333333333,17.072322222222223,4.85686888888889,20.5109625156379,17.501091111111116,43.97495555555555,12.203844444444444,21.026092355234322,12.510342222222222,8.586170666666668
2022Q2,1.5,3.513,2.6366666666666667,0.38466666666666666,7.983333333333334,9.34816046208587,3.44,28.045450000000002,9.26261,21.049388888888892,1.0142377777777778,24.64798308503308,3.0709222222222223,27.46266666666667,9.070133333333333,3.595925724415698,1.3232533333333332,1.351334
2022Q3,1.625,4.06,2.7566666666666664,-1.2269999999999999,7.07,8.634643455782982,14.740000000000002,28.7042,11.192066666666664,19.489633333333334,-3.3824299999999994,23.802833793108416,-8.67489,104.21180000000003,40.63326666666667,-10.594707520245718,-18.08598,-4.981619999999999
2022Q4,1.75,-0.43,2.85,-0.30333333333333334,7.3,7.6373673720674455,7.303333333333334,-3.139,-1.2255,20.805,-0.8645,21.76649701039222,-2.2143333333333333,53.31433333333334,20.814500000000002,-2.3166681028604588,-2.215344444444445,0.13043333333333335
2023Q1,1.875,-3.584,2.6933333333333334,-0.4483333333333333,6.859999999999999,5.888547070307126,5.13,-24.58624,-9.652906666666667,18.476266666666664,-1.207511111111111,15.859820109360527,-3.075566666666666,35.19179999999999,13.8168,-2.6400319365210283,-2.29995,1.6068266666666666
2023Q2,1.875,1.421,2.6333333333333333,-0.11900000000000001,6.52,4.7748022432488355,7.676666666666667,9.26492,3.741966666666667,17.16933333333333,-0.3133666666666667,12.573645907221934,-0.77588,50.05186666666666,20.215222222222224,-0.5682014669466114,-0.9135233333333334,-0.16909900000000003
2023Q3,1.875,1.561,2.5933333333333333,0.38166666666666665,6.8,4.83405440801902,16.223333333333333,10.614799999999999,4.048193333333333,17.634666666666664,0.9897888888888888,12.536314431462658,2.595333333333333,110.31866666666666,42.07251111111111,1.844997432393926,6.1919055555555556,0.5957816666666667
2023Q4,1.875,4.737,2.436666666666667,-0.6183333333333333,5.523333333333333,6.107444787245594,8.813333333333333,26.16403,11.542490000000003,13.458522222222225,-1.5066722222222224,14.881807131588433,-3.415261111111111,48.678977777777774,21.475155555555556,-3.776436693446859,-5.449577777777777,-2.929045
2024Q1,2.0,7.16,2.2266666666666666,0.5036666666666666,5.56,7.668921235404946,6.653333333333333,39.809599999999996,15.942933333333333,12.380266666666666,1.1214977777777775,17.076131284168348,2.800386666666666,36.992533333333334,14.814755555555555,3.862579995565624,3.3510622222222217,3.606253333333333
2024Q2,2.0,5.334,1.8233333333333335,0.26133333333333336,6.243333333333333,9.153461686252552,6.536666666666666,33.301939999999995,9.72566,11.383677777777779,0.47649777777777785,16.689811807933822,1.6315911111111112,40.81058888888889,11.918522222222222,2.392104654007334,1.708248888888889,1.393952
2024Q3,2.0,4.657,1.8099999999999998,-0.16499999999999998,5.973333333333334,10.686084340335073,3.1833333333333336,27.817813333333334,8.42917,10.811733333333333,-0.2986499999999999,19.341812656006482,-0.9855999999999999,19.015111111111114,5.761833333333334,-1.7632039161552868,-0.52525,-0.7684049999999999
